x,y,vx,vy,paddle_user.y
536,186,-3,-3,396
533,183,-3,-3,396
530,180,-3,-3,396
527,177,-3,-3,396
524,174,-3,-3,396
521,171,-3,-3,396
518,168,-3,-3,396
515,165,-3,-3,396
512,162,-3,-3,396
509,159,-3,-3,396
506,156,-3,-3,396
503,153,-3,-3,396
500,150,-3,-3,396
497,147,-3,-3,396
494,144,-3,-3,396
491,141,-3,-3,396
488,138,-3,-3,396
485,135,-3,-3,396
482,132,-3,-3,396
479,129,-3,-3,396
476,126,-3,-3,396
473,123,-3,-3,396
470,120,-3,-3,396
467,117,-3,-3,396
464,114,-3,-3,396
461,111,-3,-3,396
458,108,-3,-3,396
455,105,-3,-3,396
452,102,-3,-3,396
449,99,-3,-3,396
446,96,-3,-3,396
443,93,-3,-3,396
440,90,-3,-3,396
437,87,-3,-3,396
434,84,-3,-3,396
431,81,-3,-3,396
428,78,-3,-3,396
425,75,-3,-3,396
422,72,-3,-3,396
419,69,-3,-3,396
416,66,-3,-3,396
413,63,-3,-3,396
410,60,-3,-3,396
407,57,-3,-3,396
404,54,-3,-3,396
401,51,-3,-3,396
398,48,-3,-3,396
395,45,-3,-3,396
392,42,-3,-3,396
392,42,-3,3,396
389,45,-3,3,396
386,48,-3,3,396
383,51,-3,3,396
380,54,-3,3,396
377,57,-3,3,396
374,60,-3,3,396
371,63,-3,3,396
368,66,-3,3,396
365,69,-3,3,396
362,72,-3,3,396
359,75,-3,3,396
356,78,-3,3,396
353,81,-3,3,396
350,84,-3,3,396
347,87,-3,3,396
344,90,-3,3,396
341,93,-3,3,396
338,96,-3,3,396
335,99,-3,3,396
332,102,-3,3,396
329,105,-3,3,396
326,108,-3,3,396
323,111,-3,3,396
320,114,-3,3,396
317,117,-3,3,396
314,120,-3,3,396
311,123,-3,3,396
308,126,-3,3,396
305,129,-3,3,396
302,132,-3,3,396
299,135,-3,3,396
296,138,-3,3,396
293,141,-3,3,396
290,144,-3,3,396
287,147,-3,3,396
284,150,-3,3,396
281,153,-3,3,396
278,156,-3,3,396
275,159,-3,3,396
272,162,-3,3,396
269,165,-3,3,396
266,168,-3,3,396
263,171,-3,3,396
260,174,-3,3,396
257,177,-3,3,396
254,180,-3,3,396
251,183,-3,3,396
248,186,-3,3,396
245,189,-3,3,396
242,192,-3,3,396
239,195,-3,3,396
236,198,-3,3,396
233,201,-3,3,396
230,204,-3,3,396
227,207,-3,3,396
224,210,-3,3,396
221,213,-3,3,396
218,216,-3,3,396
215,219,-3,3,396
212,222,-3,3,396
209,225,-3,3,396
206,228,-3,3,396
203,231,-3,3,396
200,234,-3,3,396
197,237,-3,3,396
194,240,-3,3,396
191,243,-3,3,396
188,246,-3,3,396
185,249,-3,3,396
182,252,-3,3,396
179,255,-3,3,396
176,258,-3,3,396
173,261,-3,3,396
170,264,-3,3,396
167,267,-3,3,396
164,270,-3,3,396
161,273,-3,3,396
158,276,-3,3,396
155,279,-3,3,396
152,282,-3,3,396
149,285,-3,3,396
146,288,-3,3,396
143,291,-3,3,396
140,294,-3,3,396
137,297,-3,3,396
134,300,-3,3,396
131,303,-3,3,396
128,306,-3,3,396
125,309,-3,3,396
122,312,-3,3,396
119,315,-3,3,396
116,318,-3,3,396
113,321,-3,3,396
110,324,-3,3,396
107,327,-3,3,396
104,330,-3,3,396
101,333,-3,3,396
98,336,-3,3,396
95,339,-3,3,396
92,342,-3,3,396
89,345,-3,3,396
86,348,-3,3,396
83,351,-3,3,396
80,354,-3,3,396
77,357,-3,3,396
74,360,-3,3,396
71,363,-3,3,396
68,366,-3,3,396
65,369,-3,3,396
62,372,-3,3,396
59,375,-3,3,396
56,378,-3,3,396
53,381,-3,3,396
50,384,-3,3,396
47,387,-3,3,396
44,390,-3,3,396
41,393,-3,3,396
41,393,3,3,396
44,396,3,3,396
47,399,3,3,396
50,402,3,3,396
53,405,3,3,396
56,408,3,3,396
59,411,3,3,396
62,414,3,3,396
65,417,3,3,396
68,420,3,3,396
71,423,3,3,396
74,426,3,3,396
77,429,3,3,396
80,432,3,3,396
83,435,3,3,396
86,438,3,3,396
89,441,3,3,396
92,444,3,3,396
95,447,3,3,396
98,450,3,3,396
101,453,3,3,396
104,456,3,3,396
107,459,3,3,396
110,462,3,3,396
113,465,3,3,396
116,468,3,3,396
119,471,3,3,396
122,474,3,3,396
125,477,3,3,396
128,480,3,3,396
131,483,3,3,396
134,486,3,3,396
137,489,3,3,396
140,492,3,3,396
143,495,3,3,396
146,498,3,3,396
149,501,3,3,396
152,504,3,3,396
155,507,3,3,396
158,510,3,3,396
161,513,3,3,396
164,516,3,3,396
167,519,3,3,396
170,522,3,3,396
173,525,3,3,396
176,528,3,3,396
179,531,3,3,396
182,534,3,3,396
185,537,3,3,396
188,540,3,3,396
191,543,3,3,396
194,546,3,3,396
197,549,3,3,396
200,552,3,3,396
203,555,3,3,396
206,558,3,3,396
206,558,3,-3,396
209,555,3,-3,396
212,552,3,-3,396
215,549,3,-3,396
218,546,3,-3,396
221,543,3,-3,396
224,540,3,-3,396
227,537,3,-3,397
230,534,3,-3,397
233,531,3,-3,399
236,528,3,-3,399
239,525,3,-3,401
242,522,3,-3,403
245,519,3,-3,405
248,516,3,-3,407
251,513,3,-3,407
254,510,3,-3,410
257,507,3,-3,411
260,504,3,-3,411
263,501,3,-3,413
266,498,3,-3,416
269,495,3,-3,419
272,492,3,-3,419
275,489,3,-3,423
278,486,3,-3,426
281,483,3,-3,429
284,480,3,-3,432
287,477,3,-3,435
290,474,3,-3,435
293,471,3,-3,439
296,468,3,-3,442
299,465,3,-3,445
302,462,3,-3,445
305,459,3,-3,447
308,456,3,-3,449
311,453,3,-3,451
314,450,3,-3,453
317,447,3,-3,453
320,444,3,-3,456
323,441,3,-3,458
326,438,3,-3,460
329,435,3,-3,460
332,432,3,-3,463
335,429,3,-3,466
338,426,3,-3,469
341,423,3,-3,469
344,420,3,-3,472
347,417,3,-3,474
350,414,3,-3,476
353,411,3,-3,476
356,408,3,-3,479
359,405,3,-3,481
362,402,3,-3,482
365,399,3,-3,482
368,396,3,-3,484
371,393,3,-3,486
374,390,3,-3,489
377,387,3,-3,491
380,384,3,-3,493
383,381,3,-3,496
386,378,3,-3,496
389,375,3,-3,499
392,372,3,-3,502
395,369,3,-3,502
398,366,3,-3,506
401,363,3,-3,509
404,360,3,-3,512
407,357,3,-3,514
410,354,3,-3,516
413,351,3,-3,516
416,348,3,-3,518
419,345,3,-3,519
422,342,3,-3,520
425,339,3,-3,520
428,336,3,-3,521
431,333,3,-3,521
434,330,3,-3,522
437,327,3,-3,522
440,324,3,-3,523
443,321,3,-3,524
446,318,3,-3,524
449,315,3,-3,525
452,312,3,-3,525
455,309,3,-3,525
458,306,3,-3,525
461,303,3,-3,526
464,300,3,-3,526
467,297,3,-3,526
470,294,3,-3,526
473,291,3,-3,526
476,288,3,-3,526
479,285,3,-3,526
482,282,3,-3,526
485,279,3,-3,526
488,276,3,-3,526
491,273,3,-3,526
494,270,3,-3,526
497,267,3,-3,526
500,264,3,-3,526
503,261,3,-3,526
506,258,3,-3,526
509,255,3,-3,526
512,252,3,-3,526
515,249,3,-3,526
518,246,3,-3,526
521,243,3,-3,526
524,240,3,-3,526
527,237,3,-3,526
530,234,3,-3,526
533,231,3,-3,526
536,228,3,-3,526
539,225,3,-3,526
542,222,3,-3,526
545,219,3,-3,525
548,216,3,-3,525
551,213,3,-3,525
554,210,3,-3,525
557,207,3,-3,525
560,204,3,-3,525
563,201,3,-3,525
566,198,3,-3,525
569,195,3,-3,525
572,192,3,-3,525
575,189,3,-3,525
578,186,3,-3,525
581,183,3,-3,525
584,180,3,-3,525
587,177,3,-3,525
590,174,3,-3,525
593,171,3,-3,525
596,168,3,-3,525
599,165,3,-3,525
602,162,3,-3,525
605,159,3,-3,525
608,156,3,-3,525
611,153,3,-3,525
614,150,3,-3,525
617,147,3,-3,525
620,144,3,-3,525
623,141,3,-3,525
626,138,3,-3,525
629,135,3,-3,525
632,132,3,-3,525
635,129,3,-3,525
638,126,3,-3,525
641,123,3,-3,525
644,120,3,-3,525
647,117,3,-3,525
650,114,3,-3,525
653,111,3,-3,525
656,108,3,-3,525
659,105,3,-3,525
662,102,3,-3,525
665,99,3,-3,525
668,96,3,-3,525
671,93,3,-3,525
674,90,3,-3,525
677,87,3,-3,525
680,84,3,-3,525
683,81,3,-3,525
686,78,3,-3,525
689,75,3,-3,525
692,72,3,-3,525
695,69,3,-3,525
698,66,3,-3,525
701,63,3,-3,525
704,60,3,-3,525
707,57,3,-3,525
710,54,3,-3,525
713,51,3,-3,525
716,48,3,-3,525
719,45,3,-3,525
722,42,3,-3,525
722,42,3,3,525
725,45,3,3,525
728,48,3,3,525
731,51,3,3,525
734,54,3,3,525
737,57,3,3,525
740,60,3,3,525
743,63,3,3,525
746,66,3,3,525
749,69,3,3,525
752,72,3,3,525
755,75,3,3,525
758,78,3,3,525
761,81,3,3,525
764,84,3,3,525
767,87,3,3,525
770,90,3,3,525
773,93,3,3,525
776,96,3,3,525
779,99,3,3,525
782,102,3,3,525
785,105,3,3,525
788,108,3,3,525
791,111,3,3,525
794,114,3,3,525
797,117,3,3,525
800,120,3,3,525
803,123,3,3,525
806,126,3,3,525
809,129,3,3,525
812,132,3,3,525
815,135,3,3,525
818,138,3,3,525
821,141,3,3,525
824,144,3,3,525
827,147,3,3,525
830,150,3,3,525
833,153,3,3,525
836,156,3,3,525
839,159,3,3,525
842,162,3,3,525
845,165,3,3,525
848,168,3,3,525
851,171,3,3,525
854,174,3,3,525
857,177,3,3,525
860,180,3,3,525
863,183,3,3,525
866,186,3,3,525
869,189,3,3,525
872,192,3,3,525
875,195,3,3,525
878,198,3,3,525
881,201,3,3,525
884,204,3,3,525
887,207,3,3,525
890,210,3,3,525
893,213,3,3,525
896,216,3,3,525
899,219,3,3,525
902,222,3,3,525
905,225,3,3,526
908,228,3,3,526
911,231,3,3,526
914,234,3,3,526
917,237,3,3,526
920,240,3,3,528
923,243,3,3,528
926,246,3,3,528
929,249,3,3,528
932,252,3,3,528
935,255,3,3,528
938,258,3,3,528
941,261,3,3,528
944,264,3,3,528
947,267,3,3,528
950,270,3,3,528
953,273,3,3,528
956,276,3,3,528
959,279,3,3,528
962,282,3,3,528
965,285,3,3,528
968,288,3,3,528
971,291,3,3,528
974,294,3,3,528
977,297,3,3,528
980,300,3,3,528
983,303,3,3,528
986,306,3,3,528
989,309,3,3,528
992,312,3,3,528
995,315,3,3,528
998,318,3,3,528
1001,321,3,3,528
1004,324,3,3,528
1007,327,3,3,528
1010,330,3,3,528
1013,333,3,3,528
1016,336,3,3,528
1019,339,3,3,528
1022,342,3,3,528
1025,345,3,3,528
1028,348,3,3,528
1031,351,3,3,528
1034,354,3,3,528
1037,357,3,3,528
1040,360,3,3,528
1043,363,3,3,528
1046,366,3,3,528
1049,369,3,3,528
1052,372,3,3,528
1055,375,3,3,528
1058,378,3,3,528
1061,381,3,3,528
1064,384,3,3,528
1067,387,3,3,528
1070,390,3,3,528
1073,393,3,3,528
1076,396,3,3,528
1079,399,3,3,528
1082,402,3,3,528
1085,405,3,3,528
1088,408,3,3,528
1091,411,3,3,528
1094,414,3,3,528
1097,417,3,3,528
1100,420,3,3,528
1103,423,3,3,528
1106,426,3,3,528
1109,429,3,3,528
1112,432,3,3,528
1115,435,3,3,528
1118,438,3,3,528
1121,441,3,3,528
1124,444,3,3,528
1127,447,3,3,528
1130,450,3,3,528
1133,453,3,3,528
1136,456,3,3,528
1139,459,3,3,528
1142,462,3,3,528
1145,465,3,3,528
1148,468,3,3,528
1151,471,3,3,528
1154,474,3,3,528
1157,477,3,3,528
1160,480,3,3,528
1160,480,-3,3,528
1157,483,-3,3,528
1154,486,-3,3,528
1151,489,-3,3,528
1148,492,-3,3,528
1145,495,-3,3,528
1142,498,-3,3,528
1139,501,-3,3,528
1136,504,-3,3,528
1133,507,-3,3,528
1130,510,-3,3,528
1127,513,-3,3,528
1124,516,-3,3,528
1121,519,-3,3,528
1118,522,-3,3,528
1115,525,-3,3,528
1112,528,-3,3,528
1109,531,-3,3,528
1106,534,-3,3,528
1103,537,-3,3,528
1100,540,-3,3,528
1097,543,-3,3,528
1094,546,-3,3,528
1091,549,-3,3,528
1088,552,-3,3,528
1085,555,-3,3,528
1082,558,-3,3,528
1082,558,-3,-3,528
1079,555,-3,-3,528
1076,552,-3,-3,528
1073,549,-3,-3,528
1070,546,-3,-3,528
1067,543,-3,-3,528
1064,540,-3,-3,528
1061,537,-3,-3,528
1058,534,-3,-3,528
1055,531,-3,-3,528
1052,528,-3,-3,528
1049,525,-3,-3,528
1046,522,-3,-3,528
1043,519,-3,-3,528
1040,516,-3,-3,528
1037,513,-3,-3,528
1034,510,-3,-3,528
1031,507,-3,-3,528
1028,504,-3,-3,528
1025,501,-3,-3,528
1022,498,-3,-3,528
1019,495,-3,-3,528
1016,492,-3,-3,528
1013,489,-3,-3,528
1010,486,-3,-3,528
1007,483,-3,-3,528
1004,480,-3,-3,528
1001,477,-3,-3,528
998,474,-3,-3,528
995,471,-3,-3,528
992,468,-3,-3,528
989,465,-3,-3,528
986,462,-3,-3,528
983,459,-3,-3,528
980,456,-3,-3,528
977,453,-3,-3,528
974,450,-3,-3,528
971,447,-3,-3,528
968,444,-3,-3,528
965,441,-3,-3,528
962,438,-3,-3,528
959,435,-3,-3,528
956,432,-3,-3,528
953,429,-3,-3,528
950,426,-3,-3,528
947,423,-3,-3,528
944,420,-3,-3,528
941,417,-3,-3,528
938,414,-3,-3,528
935,411,-3,-3,528
932,408,-3,-3,528
929,405,-3,-3,528
926,402,-3,-3,528
923,399,-3,-3,528
920,396,-3,-3,528
917,393,-3,-3,528
914,390,-3,-3,528
911,387,-3,-3,528
908,384,-3,-3,528
905,381,-3,-3,528
902,378,-3,-3,528
899,375,-3,-3,528
896,372,-3,-3,528
893,369,-3,-3,528
890,366,-3,-3,528
887,363,-3,-3,528
884,360,-3,-3,528
881,357,-3,-3,528
878,354,-3,-3,528
875,351,-3,-3,528
872,348,-3,-3,528
869,345,-3,-3,528
866,342,-3,-3,528
863,339,-3,-3,528
860,336,-3,-3,528
857,333,-3,-3,528
854,330,-3,-3,528
851,327,-3,-3,528
848,324,-3,-3,528
845,321,-3,-3,528
842,318,-3,-3,528
839,315,-3,-3,528
836,312,-3,-3,528
833,309,-3,-3,528
830,306,-3,-3,528
827,303,-3,-3,528
824,300,-3,-3,528
821,297,-3,-3,528
818,294,-3,-3,528
815,291,-3,-3,528
812,288,-3,-3,528
809,285,-3,-3,528
806,282,-3,-3,528
803,279,-3,-3,528
800,276,-3,-3,528
797,273,-3,-3,528
794,270,-3,-3,528
791,267,-3,-3,528
788,264,-3,-3,528
785,261,-3,-3,528
782,258,-3,-3,528
779,255,-3,-3,528
776,252,-3,-3,528
773,249,-3,-3,528
770,246,-3,-3,528
767,243,-3,-3,528
764,240,-3,-3,528
761,237,-3,-3,528
758,234,-3,-3,528
755,231,-3,-3,528
752,228,-3,-3,528
749,225,-3,-3,528
746,222,-3,-3,528
743,219,-3,-3,528
740,216,-3,-3,528
737,213,-3,-3,528
734,210,-3,-3,528
731,207,-3,-3,528
728,204,-3,-3,528
725,201,-3,-3,528
722,198,-3,-3,528
719,195,-3,-3,528
716,192,-3,-3,528
713,189,-3,-3,528
710,186,-3,-3,528
707,183,-3,-3,528
704,180,-3,-3,528
701,177,-3,-3,528
698,174,-3,-3,528
695,171,-3,-3,528
692,168,-3,-3,528
689,165,-3,-3,528
686,162,-3,-3,528
683,159,-3,-3,528
680,156,-3,-3,528
677,153,-3,-3,528
674,150,-3,-3,528
671,147,-3,-3,528
668,144,-3,-3,528
665,141,-3,-3,528
662,138,-3,-3,528
659,135,-3,-3,528
656,132,-3,-3,528
653,129,-3,-3,528
650,126,-3,-3,528
647,123,-3,-3,528
644,120,-3,-3,528
641,117,-3,-3,528
638,114,-3,-3,528
635,111,-3,-3,528
632,108,-3,-3,528
629,105,-3,-3,528
626,102,-3,-3,528
623,99,-3,-3,528
620,96,-3,-3,528
617,93,-3,-3,528
614,90,-3,-3,528
611,87,-3,-3,528
608,84,-3,-3,528
605,81,-3,-3,528
602,78,-3,-3,528
599,75,-3,-3,528
596,72,-3,-3,528
593,69,-3,-3,528
590,66,-3,-3,528
587,63,-3,-3,528
584,60,-3,-3,528
581,57,-3,-3,528
578,54,-3,-3,528
575,51,-3,-3,528
572,48,-3,-3,528
569,45,-3,-3,528
566,42,-3,-3,528
566,42,-3,3,528
563,45,-3,3,528
560,48,-3,3,528
557,51,-3,3,528
554,54,-3,3,528
551,57,-3,3,528
548,60,-3,3,528
545,63,-3,3,528
542,66,-3,3,528
539,69,-3,3,528
536,72,-3,3,528
533,75,-3,3,528
530,78,-3,3,528
527,81,-3,3,528
524,84,-3,3,528
521,87,-3,3,528
518,90,-3,3,528
515,93,-3,3,528
512,96,-3,3,528
509,99,-3,3,528
506,102,-3,3,528
503,105,-3,3,528
500,108,-3,3,528
497,111,-3,3,528
494,114,-3,3,528
491,117,-3,3,528
488,120,-3,3,528
485,123,-3,3,528
482,126,-3,3,528
479,129,-3,3,528
476,132,-3,3,528
473,135,-3,3,528
470,138,-3,3,528
467,141,-3,3,528
464,144,-3,3,528
461,147,-3,3,528
458,150,-3,3,528
455,153,-3,3,528
452,156,-3,3,528
449,159,-3,3,528
446,162,-3,3,528
443,165,-3,3,528
440,168,-3,3,528
437,171,-3,3,528
434,174,-3,3,528
431,177,-3,3,528
428,180,-3,3,528
425,183,-3,3,528
422,186,-3,3,528
419,189,-3,3,528
416,192,-3,3,528
413,195,-3,3,528
410,198,-3,3,528
407,201,-3,3,528
404,204,-3,3,528
401,207,-3,3,528
398,210,-3,3,528
395,213,-3,3,528
392,216,-3,3,528
389,219,-3,3,528
386,222,-3,3,528
383,225,-3,3,528
380,228,-3,3,528
377,231,-3,3,528
374,234,-3,3,528
371,237,-3,3,528
368,240,-3,3,528
365,243,-3,3,528
362,246,-3,3,528
359,249,-3,3,528
356,252,-3,3,528
353,255,-3,3,528
350,258,-3,3,528
347,261,-3,3,528
344,264,-3,3,528
341,267,-3,3,528
338,270,-3,3,528
335,273,-3,3,528
332,276,-3,3,528
329,279,-3,3,528
326,282,-3,3,528
323,285,-3,3,528
320,288,-3,3,528
317,291,-3,3,528
314,294,-3,3,528
311,297,-3,3,528
308,300,-3,3,528
305,303,-3,3,528
302,306,-3,3,528
299,309,-3,3,528
296,312,-3,3,528
293,315,-3,3,528
290,318,-3,3,528
287,321,-3,3,528
284,324,-3,3,528
281,327,-3,3,528
278,330,-3,3,528
275,333,-3,3,528
272,336,-3,3,528
269,339,-3,3,528
266,342,-3,3,528
263,345,-3,3,528
260,348,-3,3,528
257,351,-3,3,528
254,354,-3,3,528
251,357,-3,3,528
248,360,-3,3,528
245,363,-3,3,528
242,366,-3,3,528
239,369,-3,3,528
236,372,-3,3,528
233,375,-3,3,528
230,378,-3,3,528
227,381,-3,3,528
224,384,-3,3,528
221,387,-3,3,528
218,390,-3,3,528
215,393,-3,3,528
212,396,-3,3,528
209,399,-3,3,528
206,402,-3,3,528
203,405,-3,3,528
200,408,-3,3,528
197,411,-3,3,528
194,414,-3,3,528
191,417,-3,3,528
188,420,-3,3,528
185,423,-3,3,528
182,426,-3,3,528
179,429,-3,3,528
176,432,-3,3,528
173,435,-3,3,528
170,438,-3,3,528
167,441,-3,3,528
164,444,-3,3,528
161,447,-3,3,528
158,450,-3,3,528
155,453,-3,3,528
152,456,-3,3,528
149,459,-3,3,528
146,462,-3,3,528
143,465,-3,3,528
140,468,-3,3,528
137,471,-3,3,528
134,474,-3,3,528
131,477,-3,3,528
128,480,-3,3,528
125,483,-3,3,528
122,486,-3,3,528
119,489,-3,3,528
116,492,-3,3,528
113,495,-3,3,528
110,498,-3,3,528
107,501,-3,3,528
104,504,-3,3,528
101,507,-3,3,528
98,510,-3,3,528
95,513,-3,3,528
92,516,-3,3,528
89,519,-3,3,528
86,522,-3,3,528
83,525,-3,3,528
80,528,-3,3,528
77,531,-3,3,528
74,534,-3,3,528
71,537,-3,3,528
68,540,-3,3,528
65,543,-3,3,528
62,546,-3,3,528
59,549,-3,3,528
56,552,-3,3,528
53,555,-3,3,528
50,558,-3,3,528
50,558,-3,-3,528
47,555,-3,-3,528
44,552,-3,-3,528
41,549,-3,-3,528
41,549,3,-3,528
44,546,3,-3,528
47,543,3,-3,528
50,540,3,-3,528
53,537,3,-3,528
56,534,3,-3,528
59,531,3,-3,528
62,528,3,-3,528
65,525,3,-3,528
68,522,3,-3,528
71,519,3,-3,528
74,516,3,-3,528
77,513,3,-3,528
80,510,3,-3,528
83,507,3,-3,528
86,504,3,-3,528
89,501,3,-3,528
92,498,3,-3,528
95,495,3,-3,528
98,492,3,-3,528
101,489,3,-3,528
104,486,3,-3,528
107,483,3,-3,528
110,480,3,-3,528
113,477,3,-3,528
116,474,3,-3,528
119,471,3,-3,528
122,468,3,-3,528
125,465,3,-3,528
128,462,3,-3,528
131,459,3,-3,528
134,456,3,-3,528
137,453,3,-3,528
140,450,3,-3,528
143,447,3,-3,528
146,444,3,-3,528
149,441,3,-3,528
152,438,3,-3,528
155,435,3,-3,528
158,432,3,-3,528
161,429,3,-3,528
164,426,3,-3,528
167,423,3,-3,528
170,420,3,-3,528
173,417,3,-3,528
176,414,3,-3,528
179,411,3,-3,528
182,408,3,-3,528
185,405,3,-3,528
188,402,3,-3,528
191,399,3,-3,528
194,396,3,-3,528
197,393,3,-3,528
200,390,3,-3,528
203,387,3,-3,528
206,384,3,-3,528
209,381,3,-3,528
212,378,3,-3,528
215,375,3,-3,528
218,372,3,-3,528
221,369,3,-3,528
224,366,3,-3,528
227,363,3,-3,525
230,360,3,-3,522
233,357,3,-3,519
236,354,3,-3,519
239,351,3,-3,516
242,348,3,-3,512
245,345,3,-3,506
248,342,3,-3,506
251,339,3,-3,503
254,336,3,-3,499
257,333,3,-3,496
260,330,3,-3,493
263,327,3,-3,493
266,324,3,-3,490
269,321,3,-3,487
272,318,3,-3,481
275,315,3,-3,481
278,312,3,-3,478
281,309,3,-3,475
284,306,3,-3,472
287,303,3,-3,469
290,300,3,-3,469
293,297,3,-3,467
296,294,3,-3,465
299,291,3,-3,463
302,288,3,-3,461
305,285,3,-3,461
308,282,3,-3,458
311,279,3,-3,457
314,276,3,-3,455
317,273,3,-3,455
320,270,3,-3,453
323,267,3,-3,451
326,264,3,-3,451
329,261,3,-3,449
332,258,3,-3,446
335,255,3,-3,444
338,252,3,-3,442
341,249,3,-3,441
344,246,3,-3,441
347,243,3,-3,440
350,240,3,-3,438
353,237,3,-3,438
356,234,3,-3,437
359,231,3,-3,437
362,228,3,-3,437
365,225,3,-3,436
368,222,3,-3,436
371,219,3,-3,435
374,216,3,-3,434
377,213,3,-3,434
380,210,3,-3,434
383,207,3,-3,433
386,204,3,-3,433
389,201,3,-3,432
392,198,3,-3,431
395,195,3,-3,431
398,192,3,-3,431
401,189,3,-3,430
404,186,3,-3,430
407,183,3,-3,429
410,180,3,-3,429
413,177,3,-3,428
416,174,3,-3,427
419,171,3,-3,426
422,168,3,-3,426
425,165,3,-3,426
428,162,3,-3,425
431,159,3,-3,423
434,156,3,-3,422
437,153,3,-3,421
440,150,3,-3,421
443,147,3,-3,420
446,144,3,-3,419
449,141,3,-3,417
452,138,3,-3,417
455,135,3,-3,417
458,132,3,-3,415
461,129,3,-3,415
464,126,3,-3,412
467,123,3,-3,409
470,120,3,-3,407
473,117,3,-3,405
476,114,3,-3,405
479,111,3,-3,404
482,108,3,-3,403
485,105,3,-3,403
488,102,3,-3,403
491,99,3,-3,403
494,96,3,-3,402
497,93,3,-3,402
500,90,3,-3,402
503,87,3,-3,402
506,84,3,-3,402
509,81,3,-3,402
512,78,3,-3,402
515,75,3,-3,402
518,72,3,-3,402
521,69,3,-3,402
524,66,3,-3,402
527,63,3,-3,402
530,60,3,-3,401
533,57,3,-3,401
536,54,3,-3,401
539,51,3,-3,400
542,48,3,-3,400
545,45,3,-3,400
548,42,3,-3,400
548,42,3,3,400
551,45,3,3,400
554,48,3,3,400
557,51,3,3,400
560,54,3,3,400
563,57,3,3,400
566,60,3,3,400
569,63,3,3,400
572,66,3,3,399
575,69,3,3,399
578,72,3,3,399
581,75,3,3,399
584,78,3,3,399
587,81,3,3,399
590,84,3,3,399
593,87,3,3,399
596,90,3,3,399
599,93,3,3,399
602,96,3,3,399
605,99,3,3,399
608,102,3,3,399
611,105,3,3,399
614,108,3,3,399
617,111,3,3,399
620,114,3,3,399
623,117,3,3,399
626,120,3,3,399
629,123,3,3,399
632,126,3,3,398
635,129,3,3,398
638,132,3,3,398
641,135,3,3,398
644,138,3,3,397
647,141,3,3,397
650,144,3,3,396
653,147,3,3,395
656,150,3,3,395
659,153,3,3,395
662,156,3,3,394
665,159,3,3,394
668,162,3,3,394
671,165,3,3,394
674,168,3,3,393
677,171,3,3,393
680,174,3,3,393
683,177,3,3,393
686,180,3,3,393
689,183,3,3,393
692,186,3,3,393
695,189,3,3,393
698,192,3,3,393
701,195,3,3,393
704,198,3,3,393
707,201,3,3,393
710,204,3,3,393
713,207,3,3,393
716,210,3,3,393
719,213,3,3,393
722,216,3,3,393
725,219,3,3,393
728,222,3,3,393
731,225,3,3,393
734,228,3,3,393
737,231,3,3,393
740,234,3,3,393
743,237,3,3,393
746,240,3,3,393
749,243,3,3,393
752,246,3,3,393
755,249,3,3,393
758,252,3,3,393
761,255,3,3,393
764,258,3,3,393
767,261,3,3,393
770,264,3,3,393
773,267,3,3,393
776,270,3,3,393
779,273,3,3,393
782,276,3,3,393
785,279,3,3,393
788,282,3,3,393
791,285,3,3,393
794,288,3,3,393
797,291,3,3,393
800,294,3,3,393
803,297,3,3,393
806,300,3,3,393
809,303,3,3,393
812,306,3,3,393
815,309,3,3,393
818,312,3,3,393
821,315,3,3,393
824,318,3,3,393
827,321,3,3,393
830,324,3,3,393
833,327,3,3,393
836,330,3,3,393
839,333,3,3,393
842,336,3,3,393
845,339,3,3,393
848,342,3,3,393
851,345,3,3,393
854,348,3,3,393
857,351,3,3,393
860,354,3,3,393
863,357,3,3,393
866,360,3,3,393
869,363,3,3,393
872,366,3,3,393
875,369,3,3,393
878,372,3,3,393
881,375,3,3,392
884,378,3,3,392
887,381,3,3,392
890,384,3,3,392
893,387,3,3,391
896,390,3,3,391
899,393,3,3,390
902,396,3,3,390
905,399,3,3,390
908,402,3,3,389
911,405,3,3,389
914,408,3,3,389
917,411,3,3,389
920,414,3,3,388
923,417,3,3,388
926,420,3,3,388
929,423,3,3,388
932,426,3,3,388
935,429,3,3,388
938,432,3,3,388
941,435,3,3,388
944,438,3,3,388
947,441,3,3,388
950,444,3,3,388
953,447,3,3,388
956,450,3,3,388
959,453,3,3,388
962,456,3,3,388
965,459,3,3,388
968,462,3,3,388
971,465,3,3,388
974,468,3,3,388
977,471,3,3,388
980,474,3,3,388
983,477,3,3,388
986,480,3,3,388
989,483,3,3,388
992,486,3,3,388
995,489,3,3,388
998,492,3,3,388
1001,495,3,3,388
1004,498,3,3,388
1007,501,3,3,388
1010,504,3,3,388
1013,507,3,3,388
1016,510,3,3,388
1019,513,3,3,388
1022,516,3,3,388
1025,519,3,3,388
1028,522,3,3,388
1031,525,3,3,388
1034,528,3,3,388
1037,531,3,3,388
1040,534,3,3,388
1043,537,3,3,388
1046,540,3,3,388
1049,543,3,3,388
1052,546,3,3,388
1055,549,3,3,388
1058,552,3,3,388
1061,555,3,3,388
1064,558,3,3,388
1064,558,3,-3,388
1067,555,3,-3,388
1070,552,3,-3,388
1073,549,3,-3,388
1076,546,3,-3,388
1079,543,3,-3,388
1082,540,3,-3,388
1085,537,3,-3,388
1088,534,3,-3,388
